product_id,category_code,brand,price,category_id,count_session
1005239,electronics.smartphone,xiaomi,268.73,2053013555631882655,34198
26300088,appliances.kitchen.coffee_grinder,lucente,188.16,2053013554725912943,34153
1002524,construction.tools.light,apple,561.15,2232732093077520756,34124
1005203,construction.tools.light,xiaomi,108.09,2232732093077520756,34059
12711053,,tunga,32.69,2053013553559896355,34031
5801655,electronics.audio.subwoofer,element,115.81,2232732082390433922,34018
1307545,electronics.audio.headphone,lenovo,262.53,2053013554658804075,33938
1801690,electronics.video.tv,samsung,381.72,2053013554415534427,33933
15700283,,,154.19,2232732094134485388,33870
13300090,,vegas,214.16,2232732092951691632,33826
1004227,construction.tools.light,apple,759.32,2232732093077520756,33769
12202301,appliances.kitchen.toster,phoenix,205.9,2053013553325015316,33745
5100610,electronics.clocks,apple,295.73,2232732103101907535,33744
3601603,appliances.kitchen.washer,lg,372.47,2232732092297380188,33717
4802036,electronics.audio.headphone,apple,180.16,2053013554658804075,33650
4804718,sport.bicycle,apple,336.92,2232732079706079299,33570
100017960,construction.tools.light,huawei,926.41,2232732093077520756,33542
4802401,sport.bicycle,samsung,46.05,2232732079706079299,33504
1005212,construction.tools.light,samsung,177.04,2232732093077520756,33501
5700518,electronics.video.tv,,131.25,2053013554415534427,33441
12202300,appliances.kitchen.toster,phoenix,231.64,2053013553325015316,33409
12702958,,cordiant,42.47,2053013553559896355,33361
1005169,construction.tools.light,samsung,180.42,2232732093077520756,33338
28600032,sport.trainer,,265.1,2232732095392776612,33258
1005253,construction.tools.light,xiaomi,268.99,2232732093077520756,33225
1801960,appliances.personal.massager,haier,334.6,2232732099754852875,33186
1004565,construction.tools.light,huawei,154.16,2232732093077520756,33134
100068488,construction.tools.light,samsung,281.58,2232732093077520756,33102
12709556,,viatti,40.16,2053013553559896355,33062
1005284,construction.tools.light,samsung,2110.48,2232732093077520756,33013
10600079,,,5.12,2232732105425552001,32978
12706655,,nokian,45.82,2053013553559896355,32974
1005179,appliances.kitchen.refrigerators,samsung,849.16,2053013563835941749,32945
13200969,furniture.bedroom.bed,bts,102.94,2232732061804790604,32908
1004905,construction.tools.light,huawei,91.38,2232732093077520756,32821
1002527,construction.tools.light,apple,554.71,2232732093077520756,32816
1005115,construction.tools.light,apple,815.95,2232732093077520756,32807
1003312,construction.tools.light,apple,643.26,2232732093077520756,32779
3700580,appliances.environment.vacuum,thomas,334.6,2232732101063475749,32704
1004849,construction.tools.light,huawei,900.41,2232732093077520756,32631
14700096,electronics.video.projector,bts,231.64,2053013552570040549,32556
100045377,electronics.smartphone,samsung,334.35,2053013555631882655,32551
1005238,construction.tools.light,oppo,257.38,2232732093077520756,32494
1005284,electronics.smartphone,samsung,2562.49,2053013555631882655,32485
1307050,electronics.audio.headphone,apple,1541.87,2053013554658804075,32468
3601603,appliances.kitchen.washer,lg,371.95,2232732092297380188,32418
1004565,electronics.smartphone,huawei,177.31,2053013555631882655,32375
1004833,construction.tools.light,samsung,168.6,2232732093077520756,32279
1801690,appliances.personal.massager,samsung,379.37,2232732099754852875,32231
3700781,appliances.environment.vacuum,polaris,38.59,2232732101063475749,32158
1005014,construction.tools.light,samsung,437.33,2232732093077520756,32109
12713467,,cordiant,25.74,2053013553199186187,32071
3701134,appliances.environment.vacuum,bosch,102.32,2232732101063475749,32069
100148861,appliances.kitchen.coffee_grinder,lucente,227.55,2053013554725912943,32037
15100337,,,282.89,2053013557024391671,32018
1004249,electronics.smartphone,apple,795.9,2053013555631882655,32009
1005236,construction.tools.light,oppo,231.64,2232732093077520756,32005
1005100,construction.tools.light,samsung,148.91,2232732093077520756,31986
10301847,apparel.scarf,mattel,6.92,2232732104888681081,31899
1004958,electronics.smartphone,xiaomi,343.12,2053013555631882655,31898
100011669,sport.trainer,,353.14,2232732095392776612,31888
3700677,appliances.environment.vacuum,tefal,138.97,2232732101063475749,31878
100095085,kids.toys,defacto,5.89,2053013553165631753,31854
15700107,,,355.99,2232732094134485388,31822
11200384,kids.swing,elenberg,12.84,2232732105635267203,31713
2900958,furniture.bedroom.blanket,arg,59.18,2232732102103663163,31707
17200729,furniture.living_room.sofa,rals,860.85,2232732090980368698,31686
100024124,electronics.audio.headphone,asus,643.49,2053013554658804075,31664
14701163,electronics.video.projector,,427.3,2053013552570040549,31620
2500566,appliances.kitchen.oven,asel,64.09,2232732092565815652,31571
26800007,,housefit,203.35,2232732066611463064,31563
10700925,apparel.scarf,activision,61.75,2232732105123562109,31470
5000475,appliances.sewing_machine,janome,172.44,2232732102950912587,31334
22700084,,force,217.46,2232732091643068746,31324
31501161,apparel.shoes.keds,luminarc,107.85,2232732115617710964,31273
1004249,construction.tools.light,apple,730.26,2232732093077520756,31268
1005115,construction.tools.light,apple,871.81,2232732093077520756,31263
2502287,appliances.kitchen.oven,asel,77.2,2232732092565815652,31146
4100346,apparel.shoes,sony,653.81,2232732098228126185,31140
18600003,accessories.umbrella,sv,411.59,2232732109561135838,31043
22700129,,stels,66.93,2053013556168753601,31017
1005253,construction.tools.light,xiaomi,280.57,2232732093077520756,31002
4700542,accessories.wallet,anytek,79.8,2232732097397653970,30988
1802101,appliances.personal.massager,arg,141.55,2232732099754852875,30982
1005098,construction.tools.light,samsung,140.28,2232732093077520756,30954
1002524,construction.tools.light,apple,540.04,2232732093077520756,30930
1003549,electronics.smartphone,samsung,411.59,2053013555631882655,30923
10300499,apparel.scarf,silverlit,9.47,2232732104888681081,30900
8800773,electronics.camera.video,nokia,74.62,2053013560530830019,30829
1005100,construction.tools.light,samsung,144.89,2232732093077520756,30816
3300349,computers.components.cooler,redmond,64.33,2232732102414041665,30806
1005100,construction.tools.light,samsung,148.78,2232732093077520756,30734
100116429,construction.tools.light,samsung,1158.05,2232732093077520756,30709
28600033,sport.trainer,,198.18,2232732095392776612,30692
1005239,construction.tools.light,xiaomi,228.83,2232732093077520756,30685
22700044,,total,25.71,2232732091643068746,30611
6000004,apparel.shoes,starline,146.72,2232732103546503769,30596
100015658,construction.tools.light,samsung,2548.07,2232732093077520756,30596
3700278,appliances.environment.vacuum,samsung,69.47,2053013565983425517,30592
1004903,construction.tools.light,huawei,76.93,2232732093077520756,30544
1004767,electronics.smartphone,samsung,240.93,2053013555631882655,30465
1307568,electronics.audio.headphone,acer,514.79,2053013554658804075,30426
1004767,construction.tools.light,samsung,224.94,2232732093077520756,30415
12718062,,,29.99,2053013553199186187,30396
4804055,sport.bicycle,apple,193.06,2232732079706079299,30394
22700129,,stels,66.91,2053013556168753601,30385
26300079,,lucente,343.12,2053013563584283495,30357
26300188,appliances.kitchen.coffee_grinder,lucente,700.92,2053013554725912943,30316
100055700,construction.components.faucet,jade,159.59,2232732081585127530,30307
2501143,appliances.kitchen.oven,artel,44.79,2232732092565815652,30299
5100816,,xiaomi,30.86,2053013553375346967,30299
1002544,construction.tools.light,apple,408.76,2232732093077520756,30248
2502287,appliances.kitchen.oven,asel,56.89,2232732092565815652,30167
5300453,,rowenta,59.13,2232732089269092627,30150
100008550,appliances.kitchen.refrigerators,pulser,580.49,2053013563835941749,30130
1003535,electronics.smartphone,samsung,460.5,2053013555631882655,30115
5100718,electronics.clocks,samsung,154.42,2232732103101907535,30082
26400676,computers.peripherals.printer,lucente,254.32,2053013553056579841,30081
100198556,kids.swing,arg,8.98,2232732105635267203,30075
100007950,,verloni,41.16,2053013551957672134,29975
22700076,,stels,36.04,2232732091643068746,29974
1005100,construction.tools.light,samsung,137.65,2232732093077520756,29973
1004436,electronics.smartphone,samsung,190.46,2053013555631882655,29948
3700748,appliances.environment.vacuum,samsung,110.66,2232732101063475749,29911
4803399,sport.bicycle,jbl,33.21,2232732079706079299,29887
1004856,construction.tools.light,samsung,131.15,2232732093077520756,29856
27900034,auto.accessories.alarm,,36.04,2232732069279040441,29851
1005105,electronics.smartphone,apple,1428.31,2053013555631882655,29758
1005160,construction.tools.light,xiaomi,189.93,2232732093077520756,29745
1005135,electronics.smartphone,apple,1747.79,2053013555631882655,29679
1005212,construction.tools.light,samsung,169.09,2232732093077520756,29664
26400194,computers.peripherals.printer,,250.46,2053013553056579841,29638
1004767,electronics.smartphone,samsung,250.82,2053013555631882655,29614
1801995,electronics.video.tv,haier,180.16,2053013554415534427,29584
1307589,electronics.audio.headphone,lenovo,257.1,2053013554658804075,29522
1004227,construction.tools.light,apple,900.64,2232732093077520756,29480
10900404,appliances.kitchen.mixer,arg,30.86,2232732105912091273,29473
100067955,apparel.shirt,,38.61,2232732128041238700,29468
1801636,appliances.personal.massager,xiaomi,513.01,2232732099754852875,29466
12706259,,nokian,53.54,2053013553559896355,29442
4804718,sport.bicycle,apple,336.95,2232732079706079299,29435
1002544,construction.tools.light,apple,411.52,2232732093077520756,29403
3600661,appliances.kitchen.washer,samsung,321.73,2232732092297380188,29396
1004767,construction.tools.light,samsung,251.47,2232732093077520756,29350
1004858,electronics.smartphone,samsung,131.53,2053013555631882655,29337
16500007,apparel.costume,omron,62.51,2232732108713886406,29285
3600937,appliances.kitchen.washer,samsung,334.6,2053013563810775923,29274
1005115,electronics.smartphone,apple,915.08,2053013555631882655,29246
1004249,construction.tools.light,apple,734.9,2232732093077520756,29230
1004564,electronics.smartphone,meizu,128.45,2053013555631882655,29219
1005284,construction.tools.light,samsung,2316.66,2232732093077520756,29206
2601810,,artel,155.29,2053013563970159485,29205
1004659,electronics.smartphone,samsung,746.19,2053013555631882655,29200
1004873,construction.tools.light,samsung,332.99,2232732093077520756,29199
4804660,sport.bicycle,xiaomi,25.69,2232732079706079299,29197
4804056,electronics.audio.headphone,apple,159.91,2053013554658804075,29196
55000029,furniture.bathroom.bath,puma,75.99,2053013554692358509,29194
15100148,,lider,378.36,2053013557024391671,29077
26200337,construction.components.faucet,,163.45,2232732081585127530,29066
1002101,electronics.smartphone,samsung,370.64,2053013555631882655,29055
1004249,electronics.smartphone,apple,766.76,2053013555631882655,28999
58300001,sport.ski,redmond,51.46,2053013562778977083,28990
100081778,electronics.audio.headphone,lenovo,298.33,2053013554658804075,28974
1004833,electronics.smartphone,samsung,172.22,2053013555631882655,28922
12600018,appliances.environment.vacuum,delonghi,386.08,2232732101164139047,28868
4804056,sport.bicycle,apple,164.35,2232732079706079299,28849
31501314,apparel.shoes.keds,luminarc,118.15,2232732115617710964,28841
1004838,construction.tools.light,oppo,167.06,2232732093077520756,28834
1004723,construction.tools.light,huawei,130.48,2232732093077520756,28788
1005105,construction.tools.light,apple,1330.54,2232732093077520756,28738
1004836,electronics.smartphone,samsung,226.25,2053013555631882655,28731
1005014,construction.tools.light,samsung,512.21,2232732093077520756,28687
2501751,appliances.kitchen.oven,artel,51.22,2232732092565815652,28674
1004836,construction.tools.light,samsung,198.6,2232732093077520756,28613
16500007,apparel.costume,omron,64.09,2232732108713886406,28611
1801805,appliances.personal.massager,artel,242.45,2232732099754852875,28610
100043003,construction.tools.light,huawei,514.53,2232732093077520756,28590
3601537,appliances.kitchen.washer,samsung,386.08,2232732092297380188,28581
1004767,construction.tools.light,samsung,242.07,2232732093077520756,28535
1004856,construction.tools.light,samsung,132.56,2232732093077520756,28492
1004903,electronics.smartphone,huawei,111.7,2053013555631882655,28474
1004496,construction.tools.light,meizu,68.99,2232732093077520756,28414
4802036,electronics.audio.headphone,apple,174.99,2053013554658804075,28357
1801995,appliances.personal.massager,haier,180.16,2232732099754852875,28327
1004838,electronics.smartphone,oppo,179.9,2053013555631882655,28320
1004839,electronics.smartphone,oppo,154.42,2053013555631882655,28301
15100370,,,257.15,2053013557024391671,28292
1307545,electronics.audio.headphone,lenovo,267.45,2053013554658804075,28287
1002524,electronics.smartphone,apple,532.83,2053013555631882655,28266
1005115,construction.tools.light,apple,872.09,2232732093077520756,28238
1801929,electronics.video.tv,samsung,566.01,2053013554415534427,28221
1003533,construction.tools.light,samsung,306.29,2232732093077520756,28180
1005259,construction.tools.light,umi,437.57,2232732093077520756,28142
5100722,electronics.clocks,huawei,128.68,2232732103101907535,28132
1801940,appliances.personal.massager,haier,193.03,2232732099754852875,28090
3600937,appliances.kitchen.washer,samsung,334.6,2232732092297380188,28065
11400317,furniture.kitchen.chair,xiaomi,14.65,2232732073574007777,28014
12300396,construction.tools.drill,,51.46,2053013556311359947,27988
1801690,appliances.personal.massager,samsung,384.8,2232732099754852875,27958
26400266,,lucente,119.18,2053013563651392361,27931
5701403,electronics.video.tv,nakamichi,99.1,2053013554415534427,27883
1005100,construction.tools.light,samsung,140.26,2232732093077520756,27875
1004870,construction.tools.light,samsung,269.48,2232732093077520756,27861
100018579,electronics.audio.headphone,asus,478.7,2053013554658804075,27845
2900561,furniture.bedroom.blanket,midea,48.65,2232732102103663163,27828
1004767,electronics.smartphone,samsung,264.79,2053013555631882655,27828
1307135,computers.notebook,hp,262.3,2053013558920217191,27820
1003310,construction.tools.light,apple,694.74,2232732093077520756,27814
12718062,,,32.43,2053013553559896355,27787
26400193,,,253.55,2053013563651392361,27785
100068488,construction.tools.light,samsung,280.32,2232732093077520756,27764
1004836,electronics.smartphone,samsung,229.71,2053013555631882655,27761
1305362,electronics.audio.headphone,apple,977.89,2053013554658804075,27754
4804055,sport.bicycle,apple,197.69,2232732079706079299,27727
100017531,accessories.bag,glasman,38.61,2232732097255047630,27719
1002544,construction.tools.light,apple,410.42,2232732093077520756,27704
4804718,sport.bicycle,apple,326.88,2232732079706079299,27688
3700766,appliances.environment.vacuum,samsung,136.4,2232732101063475749,27681
15700008,,,128.45,2232732094134485388,27656
1005017,construction.tools.light,huawei,64.07,2232732093077520756,27604
28716666,apparel.shoes,respect,89.84,2053013565639492569,27590
1005205,construction.tools.light,oppo,231.38,2232732093077520756,27577
12709709,,cordiant,36.04,2053013553199186187,27548
1004723,construction.tools.light,huawei,102.68,2232732093077520756,27543
3701387,appliances.environment.vacuum,dauscher,48.88,2232732101063475749,27527
1004873,construction.tools.light,samsung,365.83,2232732093077520756,27525
1801690,appliances.personal.massager,samsung,383.54,2232732099754852875,27516
2501799,appliances.kitchen.oven,elenberg,41.16,2232732092565815652,27502
12705001,,cordiant,41.96,2053013553559896355,27494
1004495,construction.tools.light,meizu,69.24,2232732093077520756,27483
4804718,sport.bicycle,apple,297.37,2232732079706079299,27480
100002235,computers.notebook,lenovo,461.68,2053013558920217191,27444
1005212,construction.tools.light,samsung,171.14,2232732093077520756,27422
100015658,construction.tools.light,samsung,2176.38,2232732093077520756,27401
1004836,construction.tools.light,samsung,241.96,2232732093077520756,27398
1005115,electronics.smartphone,apple,1003.6,2053013555631882655,27381
1801940,appliances.personal.massager,haier,231.64,2232732099754852875,27330
26300088,appliances.kitchen.coffee_grinder,lucente,187.39,2053013554725912943,27315
100045389,electronics.smartphone,samsung,385.83,2053013555631882655,27299
1201567,apparel.shoes.slipons,apple,384.82,2232732101407408685,27293
5100817,apparel.shoes,samsung,51.2,2232732103831716449,27265
34700031,appliances.personal.massager,,157.02,2232732100342055447,27245
3701016,appliances.environment.vacuum,tefal,123.53,2232732101063475749,27241
12703493,,cordiant,41.19,2053013553559896355,27216
1004249,construction.tools.light,apple,769.65,2232732093077520756,27189
1002544,construction.tools.light,apple,409.28,2232732093077520756,27171
11600325,appliances.kitchen.kettle,sven,77.2,2053013554834964853,27157
100152370,appliances.environment.air_conditioner,arg,180.16,2053013557695480347,27128
1307528,electronics.audio.headphone,lenovo,1080.34,2053013554658804075,27112
1005115,construction.tools.light,apple,850.47,2232732093077520756,27093
1005073,construction.tools.light,samsung,1145.46,2232732093077520756,27081
2702277,appliances.kitchen.refrigerators,lg,488.79,2232732091718566220,27078
6000157,auto.accessories.alarm,starline,91.12,2053013560807654091,27048
5301764,,dyson,694.74,2232732089269092627,27022
5300157,,philips,36.01,2232732089269092627,27012
1005160,construction.tools.light,xiaomi,166.03,2232732093077520756,26979
1002525,construction.tools.light,apple,554.71,2232732093077520756,26970
1004857,construction.tools.light,samsung,129.99,2232732093077520756,26917
1005235,construction.tools.light,oppo,437.57,2232732093077520756,26878
100033708,construction.tools.light,xiaomi,280.57,2232732093077520756,26849
1004209,construction.tools.light,samsung,91.38,2232732093077520756,26827
1003317,construction.tools.light,apple,1029.6,2232732093077520756,26825
16300025,sport.trainer,kukmara,41.16,2053013559767466645,26786
1401872,appliances.kitchen.refrigerators,netechnics,617.75,2053013563835941749,26774
26010323,,,9.01,2053013557166998015,26767
1004870,electronics.smartphone,samsung,278.77,2053013555631882655,26749
17200558,furniture.living_room.sofa,,591.78,2232732090980368698,26748
17200570,furniture.living_room.sofa,,463.07,2053013559792632471,26722
1002536,electronics.smartphone,apple,566.04,2053013555631882655,26699
15100350,,,334.37,2053013557024391671,26683
1005203,construction.tools.light,xiaomi,110.43,2232732093077520756,26673
1307545,electronics.audio.headphone,lenovo,385.85,2053013554658804075,26665
1004767,construction.tools.light,samsung,251.74,2232732093077520756,26605
1004767,construction.tools.light,samsung,224.79,2232732093077520756,26601
5100874,electronics.clocks,samsung,308.61,2232732103101907535,26576
14701532,electronics.video.projector,,185.08,2053013552570040549,26566
26400266,computers.peripherals.printer,lucente,113.26,2053013553056579841,26554
1005100,construction.tools.light,samsung,148.49,2232732093077520756,26536
15100367,apparel.shorts,,599.5,2232732107413652135,26465
5100719,electronics.clocks,samsung,154.42,2232732103101907535,26454
1005284,construction.tools.light,samsung,2544.47,2232732093077520756,26390
12705127,,tunga,30.37,2053013553199186187,26388
3700837,appliances.environment.vacuum,arnica,225.98,2053013565983425517,26380
5300453,,rowenta,58.92,2232732089269092627,26357
54900004,apparel.shirt,,77.22,2232732128041238700,26337
1003319,construction.tools.light,apple,900.9,2232732093077520756,26326
1005203,construction.tools.light,xiaomi,110.4,2232732093077520756,26306
1005115,construction.tools.light,apple,924.04,2232732093077520756,26297
5100375,electronics.clocks,amazfit,70.79,2232732103101907535,26278
26300078,appliances.kitchen.coffee_grinder,lucente,300.39,2053013554725912943,26259
1004990,electronics.smartphone,oppo,257.38,2053013555631882655,26187
4802159,sport.bicycle,jbl,8.96,2232732079706079299,26174
1307545,electronics.audio.headphone,lenovo,244.51,2053013554658804075,26171
30000048,construction.tools.welding,,118.9,2127425436764865054,26136
1005160,construction.tools.light,xiaomi,189.91,2232732093077520756,26131
1004856,construction.tools.light,samsung,126.13,2232732093077520756,26126
26300088,,lucente,185.33,2053013563584283495,26094
1307236,electronics.audio.headphone,lenovo,321.73,2053013554658804075,26065
26016675,,,7.08,2232732082474320004,26053
100160344,construction.components.faucet,jade,2574.07,2232732081585127530,26015
1306732,electronics.audio.headphone,asus,360.11,2053013554658804075,25990
1005115,construction.tools.light,apple,920.49,2232732093077520756,25963
15800010,sport.trainer,bosch,96.27,2232732108613223108,25961
1004856,electronics.smartphone,samsung,128.41,2053013555631882655,25956
1005253,construction.tools.light,xiaomi,328.19,2232732093077520756,25946
4804718,electronics.audio.headphone,apple,355.19,2053013554658804075,25904
5300977,,philips,180.16,2232732089269092627,25895
1004833,electronics.smartphone,samsung,179.16,2053013555631882655,25874
1004767,construction.tools.light,samsung,229.85,2232732093077520756,25866
1200947,apparel.shoes.slipons,samsung,94.98,2232732101407408685,25848
100058915,apparel.trousers,iqos,41.16,2232732135054115162,25845
1307545,electronics.audio.headphone,lenovo,231.41,2053013554658804075,25824
16600159,sport.trainer,rivertoys,187.91,2232732108780995272,25803
1002536,electronics.smartphone,apple,591.78,2053013555631882655,25764
26200609,construction.components.faucet,,153.41,2232732081585127530,25762
1004836,construction.tools.light,samsung,207.39,2232732093077520756,25735
1307564,electronics.audio.headphone,asus,437.57,2053013554658804075,25725
1005212,construction.tools.light,samsung,164.06,2232732093077520756,25711
1004767,construction.tools.light,samsung,242.43,2232732093077520756,25692
1005105,construction.tools.light,apple,1189.73,2232732093077520756,25643
100116409,construction.tools.light,samsung,1029.34,2232732093077520756,25634
13200514,furniture.bedroom.bed,,90.07,2232732061804790604,25626
2702628,appliances.kitchen.refrigerators,arg,193.03,2232732091718566220,25611
26800063,,,303.48,2232732066611463064,25607
1004582,construction.tools.light,meizu,128.45,2232732093077520756,25563
100020960,appliances.sewing_machine,chayka,102.94,2232732102950912587,25560
100068488,construction.tools.light,samsung,289.68,2232732093077520756,25555
3600661,appliances.kitchen.washer,samsung,308.84,2232732092297380188,25533
15100210,apparel.shorts,,813.92,2232732107413652135,25530
100047576,electronics.smartphone,samsung,849.16,2053013555631882655,25522
1005098,construction.tools.light,samsung,141.06,2232732093077520756,25519
4804295,sport.bicycle,xiaomi,24.97,2232732079706079299,25494
1005160,construction.tools.light,xiaomi,192.28,2232732093077520756,25493
3700621,appliances.environment.vacuum,vitek,112.46,2053013565983425517,25462
1004856,electronics.smartphone,samsung,126.9,2053013555631882655,25450
4000169,construction.tools.welding,tefal,102.94,2232732099519971845,25444
1005135,electronics.smartphone,apple,1644.08,2053013555631882655,25441
1004856,construction.tools.light,samsung,136.12,2232732093077520756,25439
1005160,construction.tools.light,xiaomi,183.51,2232732093077520756,25437
1004227,construction.tools.light,apple,764.5,2232732093077520756,25423
16000973,accessories.bag,dauscher,38.59,2053013556856619499,25417
1004226,construction.tools.light,apple,810.83,2232732093077520756,25408
26400193,computers.peripherals.printer,,253.55,2053013553056579841,25402
1004767,electronics.smartphone,samsung,249.86,2053013555631882655,25386
1004856,electronics.smartphone,samsung,127.05,2053013555631882655,25355
1005190,construction.tools.light,vivo,180.16,2232732093077520756,25347
1005115,electronics.smartphone,apple,914.23,2053013555631882655,25334
3700338,appliances.environment.vacuum,samsung,66.9,2053013565983425517,25327
1002524,electronics.smartphone,apple,565.78,2053013555631882655,25310
1004249,construction.tools.light,apple,730.01,2232732093077520756,25281
22700524,,force,265.13,2232732091643068746,25280
16400204,,granhel,181.21,2053013558249128509,25270
1004750,construction.tools.light,samsung,194.34,2232732093077520756,25264
10800025,sport.bicycle,redmond,56.6,2053013555724157349,25259
15700096,,,144.66,2232732094134485388,25250
1005099,construction.tools.light,samsung,143.89,2232732093077520756,25244
1002547,construction.tools.light,apple,437.31,2232732093077520756,25214
1005253,electronics.smartphone,xiaomi,290.09,2053013555631882655,25175
100090352,electronics.audio.headphone,lenovo,892.94,2053013554658804075,25173
2900958,appliances.kitchen.microwave,arg,59.18,2053013554776244595,25172
2900958,furniture.bedroom.blanket,arg,56.6,2232732102103663163,25170
1004856,electronics.smartphone,samsung,126.86,2053013555631882655,25151
1002525,construction.tools.light,apple,640.94,2232732093077520756,25142
26400402,computers.peripherals.printer,,53.8,2053013553056579841,25069
1401872,appliances.kitchen.refrigerators,netechnics,656.36,2053013563835941749,25059
100014292,construction.tools.light,nokia,205.64,2232732093077520756,25054
3600163,appliances.kitchen.washer,indesit,185.33,2053013563810775923,25048
15100008,,bts,514.56,2053013557024391671,25025
1002524,electronics.smartphone,apple,565.61,2053013555631882655,25006
1005182,electronics.smartphone,samsung,1029.34,2053013555631882655,25004
13200013,furniture.bedroom.bed,sv,141.32,2232732061804790604,24989
13201315,furniture.bedroom.bed,,179.93,2232732061804790604,24984
1005239,electronics.smartphone,xiaomi,262.3,2053013555631882655,24946
1005186,electronics.smartphone,samsung,720.46,2053013555631882655,24934
1005118,construction.tools.light,apple,872.61,2232732093077520756,24931
1005098,construction.tools.light,samsung,145.65,2232732093077520756,24911
1004653,construction.tools.light,samsung,513.53,2232732093077520756,24886
1307050,electronics.audio.headphone,apple,1584.06,2053013554658804075,24864
1200947,apparel.shoes.slipons,samsung,141.55,2232732101407408685,24817
10300977,apparel.scarf,,4.3,2232732104888681081,24809
1004750,electronics.smartphone,samsung,193.92,2053013555631882655,24805
15100147,,lider,437.31,2053013557024391671,24804
5100816,apparel.shoes,xiaomi,28.83,2232732103831716449,24798
1005160,construction.tools.light,xiaomi,178.87,2232732093077520756,24760
16400025,,tefal,138.97,2053013551957672134,24742
1005115,construction.tools.light,apple,812.08,2232732093077520756,24739
4300077,,timberk,43.73,2232732091483685190,24723
100104481,electronics.audio.headphone,acer,772.19,2053013554658804075,24705
26401414,computers.peripherals.printer,lucente,60.75,2053013553056579841,24669
1003712,construction.tools.light,samsung,514.53,2232732093077520756,24665
1004565,construction.tools.light,huawei,153.92,2232732093077520756,24647
1004785,construction.tools.light,huawei,256.87,2232732093077520756,24570
1005243,electronics.smartphone,vivo,411.83,2053013555631882655,24564
1005160,construction.tools.light,xiaomi,181.4,2232732093077520756,24541
26300084,,lucente,510.18,2053013563584283495,24521
1005175,appliances.kitchen.refrigerators,samsung,643.23,2053013563835941749,24505
3700278,appliances.environment.vacuum,samsung,77.2,2232732101063475749,24504
1004529,electronics.smartphone,samsung,396.15,2053013555631882655,24497
1005070,construction.tools.light,vivo,283.12,2232732093077520756,24430
4804056,electronics.audio.headphone,apple,161.87,2053013554658804075,24423
8801100,electronics.camera.video,nokia,95.99,2053013560530830019,24414
1005115,construction.tools.light,apple,925.88,2232732093077520756,24385
1005212,construction.tools.light,samsung,174.7,2232732093077520756,24383
1005169,construction.tools.light,samsung,185.67,2232732093077520756,24368
16000004,,rondell,43.73,2053013558223962683,24322
1002524,construction.tools.light,apple,514.53,2232732093077520756,24301
4700738,accessories.wallet,swat,43.24,2232732097397653970,24295
1004767,electronics.smartphone,samsung,240.38,2053013555631882655,24288
1005115,construction.tools.light,apple,805.38,2232732093077520756,24282
1004741,construction.tools.light,xiaomi,203.33,2232732093077520756,24261
1005008,construction.tools.light,xiaomi,102.65,2232732093077520756,24236
100190575,apparel.shoes,sony,400.76,2232732098228126185,24234
1005263,electronics.smartphone,oppo,694.97,2053013555631882655,24229
15100100,apparel.shorts,,514.56,2232732107413652135,24208
26400393,,,50.97,2053013563651392361,24181
13200941,furniture.bedroom.bed,sv,282.89,2232732061804790604,24173
1004785,electronics.smartphone,huawei,264.78,2053013555631882655,24167
1005115,construction.tools.light,apple,856.8,2232732093077520756,24163
3100267,appliances.kitchen.blender,panasonic,54.03,2232732091391410500,24149
100018214,appliances.personal.hair_cutter,arg,12.84,2232732089587859740,24118
1005115,construction.tools.light,apple,882.52,2232732093077520756,24107
5700842,electronics.video.tv,,42.45,2053013554415534427,24080
1004210,construction.tools.light,samsung,92.41,2232732093077520756,24068
22700084,,force,239.31,2053013556168753601,24050
1005100,construction.tools.light,samsung,138.48,2232732093077520756,24041
1801551,appliances.personal.massager,haier,411.83,2232732099754852875,24008
12701967,,cordiant,30.89,2053013553199186187,23998
1004209,electronics.smartphone,samsung,88.29,2053013555631882655,23987
1801881,appliances.personal.massager,samsung,514.5,2232732099754852875,23980
4803977,sport.bicycle,samsung,102.33,2232732079706079299,23957
1005184,appliances.kitchen.refrigerators,samsung,977.86,2053013563835941749,23939
1005212,construction.tools.light,samsung,168.83,2232732093077520756,23917
10300835,,silverlit,7.18,2053013553115300101,23917
1307310,electronics.audio.headphone,acer,360.34,2053013554658804075,23893
2701683,appliances.kitchen.refrigerators,beko,229.07,2232732091718566220,23893
1004856,construction.tools.light,samsung,122.95,2232732093077520756,23890
10900404,appliances.kitchen.mixer,arg,25.71,2232732105912091273,23885
1005212,construction.tools.light,samsung,166.49,2232732093077520756,23884
1201505,apparel.shoes.slipons,samsung,179.9,2232732101407408685,23864
1004321,appliances.kitchen.refrigerators,huawei,334.37,2053013563835941749,23859
1003316,construction.tools.light,apple,769.65,2232732093077520756,23854
1801929,electronics.video.tv,samsung,566.04,2053013554415534427,23843
15800006,sport.trainer,karcher,118.38,2232732108613223108,23842
1307073,computers.notebook,acer,720.71,2053013558920217191,23829
19300039,apparel.shirt,nika,29.58,2232732109418529498,23807
1002544,electronics.smartphone,apple,459.21,2053013555631882655,23799
1307004,electronics.audio.headphone,lenovo,290.6,2053013554658804075,23772
3100883,appliances.kitchen.blender,scarlett,15.42,2232732091391410500,23712
1700652,appliances.personal.massager,samsung,102.71,2232732099981345295,23711
26400289,computers.peripherals.printer,lucente,158.56,2053013553056579841,23613
